_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,label,languagecomment:confidence,articletitle,text,bodylen,insdt,languagecomment_gold,link,serial,words
1222296322,FALSE,finalized,3,4/29/2017 15:16:12,0,1,إيران تقول إنها ستعود لسوق النفط بكامل طاقتها,السعر العادل للنفط$ 12 $دوﻻر والله على ما اقول شهيد,51,07:03.4,,www.aljazeera.net/home/getpage/97bf4c0e-b160-4e00-8a8b-af44be2d88ae/94c373d2-59bb-4d95-bb05-529aed27dde4,36604,10
1222292790,FALSE,finalized,3,4/29/2017 04:48:12,0,0.667,الاحتياطي النقدي المصري يهبط 1.5 مليار دولار,تعالوا نضحك سوى هههههههههههههههههههه اقسم بالله شي يفطس ضحكهههههههههههههههههههههههههه وﻻ راح نشبع ضحك اذا مافطسناهههههههنهنننننن,128,24:36.9,,www.aljazeera.net/home/getpage/97bf4c0e-b160-4e00-8a8b-af44be2d88ae/960e66bb-dba1-4e42-9c05-55e995a8a7a0,29507,15
1222280652,FALSE,finalized,3,4/28/2017 09:07:21,0,0.6757,المغرب يطمح لزيادة صادراته من السيارات,صادراته من السيارات ؟اى سيارات ؟لاتكن رونو مغربية ولا بيجو,58,35:40.0,,www.aljazeera.net/home/getpage/97bf4c0e-b160-4e00-8a8b-af44be2d88ae/9e6ff03a-4732-4b0d-a3af-207db067512d,4713,10
1222280599,FALSE,finalized,3,4/28/2017 09:33:41,0,1,المغرب يطمح لزيادة صادراته من السيارات,تجميع وليس تصنيع، وإعادة تصدير وليس تصدير، اقتضى التنويه (-:(-:(-:,66,57:50.5,,www.aljazeera.net/home/getpage/97bf4c0e-b160-4e00-8a8b-af44be2d88ae/9e6ff03a-4732-4b0d-a3af-207db067512d,4606,10
1222291306,FALSE,finalized,3,4/28/2017 22:32:29,0,0.6467,السعودية تحظر عمل الأجانب في 19 مهنة,إیران الفارسیة هي السبب,23,48:52.5,,www.aljazeera.net/home/getpage/97bf4c0e-b160-4e00-8a8b-af44be2d88ae/a07206cb-b525-4eb0-bac6-df154ec88ecd,26670,4
1222289093,FALSE,finalized,3,4/28/2017 19:25:24,0,0.6868,رويترز: الغاز المصري قد ينافس الصادرات الإسرائيلية,"لدلك تولت بعض القنوات مهمة الهجوم على الاكتشاف و التشكيك في الجدوى الاقتصادية له و اختارت ""مدونين"" للخوض في امور المال و الاعمال .",130,31:20.2,,www.aljazeera.net/home/getpage/97bf4c0e-b160-4e00-8a8b-af44be2d88ae/a0ee4446-cda6-4567-91dc-34395f323423,21933,24
1222291747,FALSE,finalized,3,4/29/2017 00:37:37,0,0.6642,وديعة سعودية للسودان بمليار دولار,برنامج شراء الذمم اصبح يشمل السودان بعد مصر و الاردن و المغرب. مبروك للاخوة السودانيين!.,88,48:55.2,,www.aljazeera.net/home/getpage/97bf4c0e-b160-4e00-8a8b-af44be2d88ae/a1d7ef80-6c5d-4e15-b602-36844a5d46e1,27620,15
1222292189,FALSE,finalized,3,4/29/2017 01:43:52,1,0.3506,حقيقة تعرض مرسي لمحاولة اغتيال داخل سجنه,بسم الله الرحمن الرحيم... ابوحميد المصري  ان كنت تنكت فان دمك ثقيل!!!وان كنت جادا فعجبى على الجزيرة وعلى المصريين الجدد!!¡!!!!!¡!!!!!!!!,136,21:37.7,,www.aljazeera.net/home/getpage/0353e88a-286d-4266-82c6-6094179ea26d/188916d6-2f5a-4c85-98b4-2dd155300f36,28450,20
1222298183,FALSE,finalized,3,4/29/2017 21:04:13,1,1,"ما وراء دعوة السيسي لقوانين ""تمكّن من القصاص""؟ ",كس امكم قناة حقيرة ارهابية اغونجية وداعشية وكس ام كل الاعلاميين والاعلاميات تبعكم ارهابيين اخونجيين اسلاميين,108,19:32.5,,www.aljazeera.net/home/getpage/0353e88a-286d-4266-82c6-6094179ea26d/2280f0fd-4b05-4c63-b7c6-a3d7f7d1e7c2,40319,16
1222309663,FALSE,finalized,3,05/02/2017 20:38,1,1,الجعفري: لسنا بزمن صدام لنمنع الذاهبين لليمن,يا ابن المتعة الكاذب ... والله تتمنى رحيل كل العراب لدعم الزنادقة الحوثيين,74,52:51.2,,www.aljazeera.net/home/getpage/0353e88a-286d-4266-82c6-6094179ea26d/298fdfa2-5b1f-41f6-86a0-2e1a588a7894,63645,13
1222307929,FALSE,finalized,4,05/02/2017 03:33,1,0.5117,مورو: الظاهرة الإسلامية انتشرت بتونس رغم قبضة بورقيبةج5 ,هييه دسوا عورتكم ياتجار الدين وبثورتنا لا يتماشىمع الديموقراطية,63,36:47.1,,www.aljazeera.net/home/getpage/0353e88a-286d-4266-82c6-6094179ea26d/3c5cfca6-98b1-435a-bb76-00350ac8af4b,60123,9
1222303603,FALSE,finalized,3,4/30/2017 20:07:35,1,0.6635,انتهاكات حقوق الطفل بمصر منذ الانقلاب,يا دويله قذره يا اولاد الكلب الا تستحوا وأنتم من يحكمكم هو حاكم عكه يا أوساخ أنتم شعب شاذ يحكمكم مخنث,101,00:56.8,,www.aljazeera.net/home/getpage/0353e88a-286d-4266-82c6-6094179ea26d/422d108f-b461-4d17-bccb-5e6b74f31767,51064,21
1222293605,FALSE,finalized,3,4/29/2017 09:03:02,1,0.6685,هضبة الجولان.. سقطت أم سُلمت؟,هالمعلومات الوثيقة ياحيوان من عند الفطيسة والعاهرة امك او بذاكاء منك يابهيم؟,76,32:21.8,,www.aljazeera.net/home/getpage/0353e88a-286d-4266-82c6-6094179ea26d/53c60758-c718-4560-983b-33bd2b73a259,31142,12
1222297770,FALSE,finalized,3,4/29/2017 19:34:15,1,0.6656,عامان على انقلاب السيسي.. ماذا بعد؟,يا ولاد دين الكلب انقلاب ايه يا معرصيين يا مملكة وسخة بنت متناكة دا احنا هنيكوا وهنفجر المملكة دى فى نص ساعة اصبروا بسسسسسسس,124,00:26.8,,www.aljazeera.net/home/getpage/0353e88a-286d-4266-82c6-6094179ea26d/66c3c4a1-4fc3-4d26-a58c-9dab608a148b,39562,24
1222297690,FALSE,finalized,3,4/29/2017 19:26:24,1,0.6709,عامان على انقلاب السيسي.. ماذا بعد؟,انقلاب ايه يا ولاد الوسخه الانقلاب ده عندكم انتم لما الرجل دخل الحمام وابنه قفل عليه,84,15:41.2,,www.aljazeera.net/home/getpage/0353e88a-286d-4266-82c6-6094179ea26d/66c3c4a1-4fc3-4d26-a58c-9dab608a148b,39405,16
1222306561,FALSE,finalized,3,05/01/2017 15:40,1,1,مصير العلويين بسوريا بعد اقتراب الثوار من مناطقهم,كس امك يافيصل القاسم انت القميص الجاي خنزير اكيد فهمت عليي,58,33:46.6,,www.aljazeera.net/home/getpage/0353e88a-286d-4266-82c6-6094179ea26d/67b4bc86-5d3a-4a81-a0e9-e34f13fe9efb,57069,11
1222303270,FALSE,finalized,3,4/30/2017 18:14:18,1,1,مسؤولية مصر الأخلاقية والقانونية بسيطرتها على معبر رفح,قناة الجزيرة قناة وسخه مملكوة لحمد المتناك وإبن القبيحة موزه المتناكة من ساركوزي .. يلا يا ولاد الوسخة ينعل أبوكم  عالم وسخة .. الحرية للشعب القطري,147,43:22.2,,www.aljazeera.net/home/getpage/0353e88a-286d-4266-82c6-6094179ea26d/6c2b48dd-00f3-410f-9824-84e5314d3f7e,50413,26
1222286146,FALSE,finalized,3,4/28/2017 17:58:03,1,0.6734,أسباب وطبيعة الوجود الروسي بسوريا,"فيصل القاسم القواد ولد القحبة اصلح فمك لانك تتكلم في برنامج على الهواء
في كل حلقة فمك بطلع كلام خبيت زيك وأحن نكون جالسين مع العاءلة 
وانت فمك بخرج كلام خبيت وشاد متلك 
يا عبد قطر",179,29:31.3,,www.aljazeera.net/home/getpage/0353e88a-286d-4266-82c6-6094179ea26d/712b89ce-6cb4-486f-9064-78dc87960569,15524,35
1222286033,FALSE,finalized,3,4/28/2017 14:03:07,1,1,الأنفاق.. سلاح حماس الإستراتيجي,"هس ولا كلمه يا المرتزقة يا أوساخ 
خنتم بعض وخنتم  سوريا وقبلها الكويت وخنتم مصر 
نسيت ماذا فعلت حماس للفلسطينيين في المساجد
انهم خونه يعملون كمرتزقه لمن يدف اكثر",161,28:25.2,,www.aljazeera.net/home/getpage/0353e88a-286d-4266-82c6-6094179ea26d/8774709e-53f2-464d-b445-52e3be5887d8,15283,28
1222286576,FALSE,finalized,3,4/28/2017 14:30:23,1,1,لماذا تُركت المقاومة اليمنية بتعز وحيدة؟,يلعن دين أبوك يا سلمان الكلب,28,58:50.7,,www.aljazeera.net/home/getpage/0353e88a-286d-4266-82c6-6094179ea26d/908c7a52-0e12-4f5e-ade6-d066dcee4c2f,16422,6
1222308420,FALSE,finalized,3,05/02/2017 10:47,1,1,قيادي بالإخوان: تغييرات جذرية تنعكس على الأرض قريبا,اولا فين تعليقي ؟ ثانيا اكيد كثير من قحاب عاهرات الجزيره تربوا داخل الاخوان او تعلموا من الاخوان فيه فرق هههههههههههههههههه قل لابن هلاله الختيث حولت قناه الجزيره الى قناه ساقطه يا ابن الساقطه,192,25:52.4,,www.aljazeera.net/home/getpage/0353e88a-286d-4266-82c6-6094179ea26d/ab191568-c4eb-4552-b034-24e2ff2cdac6,61251,34
1222309608,FALSE,finalized,3,05/02/2017 19:50,1,0.6791,مصر.. الإعدام الشرعي,حسون بن جمول الخنيث يامخنث يابليد,33,55:58.7,,www.aljazeera.net/home/getpage/0353e88a-286d-4266-82c6-6094179ea26d/aee122d1-e64d-452e-893c-6941db3dca6d,63546,6
1222297737,FALSE,finalized,3,4/29/2017 19:33:43,1,1,سيناء.. من يزرع الشوك؟,ينعل كسم أم خولات الجزيرة على كسم أم أمير قطر المتناك وأمه العاهرة. أصلكم ولاد قحبه بايعين شرفكم علشان شوية فلوس يرميهالكم المعرص الكبير الشرموط حمد بن خليفة آل ثاني,165,05:00.9,,www.aljazeera.net/home/getpage/0353e88a-286d-4266-82c6-6094179ea26d/b1285509-e55b-4a53-b463-842d9a63e507,39486,30
1222300232,FALSE,finalized,3,4/30/2017 07:47:47,1,0.6708,دلالات ظهور تنظيم الدولة في المشهد اليمني,لماذا يتكاثر العبيد وقحاب الجزائر في قناه الجزيره ؟ ثم ياتي ارتيري ويهودي اسرائيلي وقحبه جزائريه ويعلموننا القوميه العربيه ؟ او يدرسوننا الدين الاسلامي !,153,37:41.2,,www.aljazeera.net/home/getpage/0353e88a-286d-4266-82c6-6094179ea26d/bad756b7-0148-490c-9ffe-e0fa08274914,44400,25
1222301988,FALSE,finalized,3,4/30/2017 12:19:32,1,0.673,حقيقة التطهير العرقي لعرب الحسكة بأيدي مليشيات كردية,كلب إبن الكلب,13,24:25.2,,www.aljazeera.net/home/getpage/0353e88a-286d-4266-82c6-6094179ea26d/c10f438d-afd4-4c25-a961-d5525f2a5767,47775,3
1222300815,FALSE,finalized,3,4/30/2017 09:36:57,1,0.6653,تكلفة ثورات الربيع العربي,الملايين دول حتجيبهم من عند امك ولا من الارهابين اللى بتوردهم قطر ياابن المرة الوسخة ياعميل,91,32:35.6,,www.aljazeera.net/home/getpage/0353e88a-286d-4266-82c6-6094179ea26d/d43ca756-5848-4d15-aa33-43ce4cda8511,45482,16
1222282074,FALSE,finalized,3,4/28/2017 10:52:54,1,0.6782,وثائقي يكشف دور المالكي بتصفية علماء العراق,اكل خره,7,22:35.3,,www.aljazeera.net/home/getpage/0353e88a-286d-4266-82c6-6094179ea26d/eee0f7ea-1e37-4566-9053-7d45ef874790,7401,2
1222306829,FALSE,finalized,3,05/01/2017 18:06,1,0.6687,هل تبرئ إيران وحزب الله من التورط في اليمن؟,ايران عاه()ره و قد اغوت من هم على نفس شاكلتها مثل حسن زميرة و عبد الحوثي من سيئي الدين و الخلق,94,20:57.3,,www.aljazeera.net/home/getpage/05867748-ed0b-43ae-8eed-97539c90ef50/39fb4e30-ccaf-423e-b7eb-29eb3b056030,57583,21
1222297567,FALSE,finalized,3,4/29/2017 19:16:32,1,0.679,بين رئيس مخلوع وآخر معزول.. مصر إلى أين؟,خخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخ تفو على الجزيره واللى شغال فيها,71,39:26.4,,www.aljazeera.net/home/getpage/05867748-ed0b-43ae-8eed-97539c90ef50/fef62aa6-0f40-4b5c-9bf7-ceca3c0de4a0,39132,7
1222294579,FALSE,finalized,3,4/29/2017 11:16:01,1,1,حصاد العام الأول للسيسي قضائيا,كسم متناكين الجزيرة على كسم حمد وتميم على أم العاهرة موزة أم كس مصدي. بكره ترجعوا شحاتين تاني وتتناكوا وتبوسوا جزمنا,116,04:16.5,,www.aljazeera.net/home/getpage/38be7932-b835-4105-80c2-825048417d29/57e563fa-e5fc-41d9-ad6d-a67b021e6563,33093,21
1222301372,FALSE,finalized,3,4/30/2017 10:42:57,1,0.6816,أقوى جيوش العالم 2015,كس ام الجزيرة الخونة انتم خليكم في حالكم يا كلاب,48,44:36.8,,www.aljazeera.net/home/getpage/38be7932-b835-4105-80c2-825048417d29/68816694-7f43-4d25-a2f7-ca179f84cd88,46495,10
1222309503,FALSE,finalized,3,05/02/2017 19:04,1,1,سرطان تفتيت الأمة,"اسمع ياصحافي نيك يماك التي ناكت مع صليبي أكيد وجابتك مملوء حقد على المسلمين, نيك أمك ,الامة منيوكة من زمان من الصليب واليهود والطواغيت وبمساعدة أمثالكم تفوه عليكم يازبالة",170,37:59.9,,www.aljazeera.net/home/getpage/6c87b8ad-70ec-47d5-b7c4-3aa56fb899e2/1977c76f-b6fe-4011-a1ad-423fc04fce9c,63374,29
1222299967,FALSE,finalized,3,4/30/2017 06:59:51,1,1,الصراع الإسلامي الإسلامي وظاهرة الإسلاموفوبيا,اناعارف ان هذاالتعليق لاينشر الجوادى مخنث وخول وقناة الجزيرة عميلة وتعمل على هدم مصر والجيش المصرى وجعل اكبرقطعة اقل من مساحة قطر وهذا امل ابليس فى اجنة وموتو بغيظكم   وتحيا مصرام العرب,185,24:43.1,,www.aljazeera.net/home/getpage/6c87b8ad-70ec-47d5-b7c4-3aa56fb899e2/2fc90178-d2d1-455c-a9d4-9a13cb23526a,43870,32
1222304454,FALSE,finalized,3,05/01/2017 00:48,1,1,عالم بلا طفل مهمَل,طلعوا القحبه هذي على تويتر نحتاج نعلق عليها على توتر على قناه الخنزيره ماتظهر تعليقاتي القحاب قلوبهم على بعض,108,47:17.7,,www.aljazeera.net/home/getpage/6c87b8ad-70ec-47d5-b7c4-3aa56fb899e2/32ca30aa-ff15-46e6-b71b-e1816fdbfb7b,52757,19
1222284612,FALSE,finalized,3,4/28/2017 13:02:24,1,0.6801,لا يوجد وقت نضيعه في سوريا,علي الحلال مرت حمد وفيصل القاسم بيكتبوا أحسن من هيك مقالة.. خرى عالمذكورين وعلى القتاة الناقلة وعلى العاملين فيها فردا فردا.,124,49:38.4,,www.aljazeera.net/home/getpage/6c87b8ad-70ec-47d5-b7c4-3aa56fb899e2/3abdadd5-bc59-418f-870c-a3e4c76ad8dc,12516,21
1222297340,FALSE,finalized,3,4/29/2017 18:51:11,1,1,إذ تصبح سيناء عنوانا للإرهاب في مصر,كس امك,6,31:30.0,,www.aljazeera.net/home/getpage/6c87b8ad-70ec-47d5-b7c4-3aa56fb899e2/69059001-7013-4209-b361-13b40a60f170,38701,2
1222290160,FALSE,finalized,3,4/28/2017 20:49:57,1,1,"جرس ""داعش"" الذي تردد في مصر",ما انت ابن وسخة معفن,20,38:11.7,,www.aljazeera.net/home/getpage/6c87b8ad-70ec-47d5-b7c4-3aa56fb899e2/dd2110a9-e84c-4b6c-af1f-77f722ebf66e,24086,5
1222288243,FALSE,finalized,3,4/28/2017 18:24:47,1,0.6591,كيف نتعامل مع إيران بعد الاتفاق النووي؟,كاتب حمار بغاية,15,20:41.5,,www.aljazeera.net/home/getpage/6c87b8ad-70ec-47d5-b7c4-3aa56fb899e2/f1c78a59-14b1-4c89-a6cd-c1436ab6051f,20030,3
1222301590,FALSE,finalized,3,4/30/2017 11:10:17,1,1,حصاد سلبي لاقتصاد مصر في ظل حكم السيسي,الصاوي الشاذ جنسياً وفكرياً يتحدث بإسم سيده المتناك أمير قطر .. يلا ياأهبل يا إبن الأهبل ..,91,50:32.1,,www.aljazeera.net/home/getpage/97bf4c0e-b160-4e00-8a8b-af44be2d88ae/1c2b3c66-580b-44a9-9264-edcabffbb181,46946,17
1222292063,FALSE,finalized,3,4/29/2017 01:28:49,1,0.6916,دعوة للاستفادة من مكانة عفرين الاقتصادية,صدقني انت ابن الحرام عن أي دولة تتكلم عن دولة الفسق والعربدة وقطع الرؤوس انتم الخوارج هذا العصر الدين الإسلامي الحنيف براءة منكم يا حوش,135,38:11.0,,www.aljazeera.net/home/getpage/97bf4c0e-b160-4e00-8a8b-af44be2d88ae/2f7b45f8-4974-498a-9781-cd632911bdf4,28213,25
1222300731,FALSE,finalized,3,4/30/2017 09:29:22,1,0.6984,أسباب تأجيل حكومة مصر العمل بالبطاقة الذكية,الفشل الحقيقي هو فشل طيزك يا إبن المتناكة. كسمك على كسم المتناك حمد أميرك الشاذ,79,25:36.2,,www.aljazeera.net/home/getpage/97bf4c0e-b160-4e00-8a8b-af44be2d88ae/40cbfd33-8c8a-40bc-8754-154d46cf8566,45329,15
