,id,label,3-Class,6-Class,text
2065,1132716568771747842,0.0,C,C,@Bushraasire @ANoOd77546 تبغي الصراحة؟ماعمري سمعت حجازية تتكلم لهجتهم الأصلية وكل اللي حولي حجازيات من قبائل شتى ويوم أقولها سمعيني اللهجة الحجازية!تطالعني وتضحك تقول ماأعرف!وأقابل امهاتهم نفس الشيء الكل يتكلم لهجة بيضاء أو كلام حضري لدرجة وانا صغيرة بالابتدائي كنت أحسب الكلام الحضري هو كلامهم الأصلي
2068,1142925632403386373,0.0,C,C,@manal_albar تتكلمين عن العنصريه وانتي عنصريه تناقض غريب عموماً البدو اصل العرب
2070,1125970033149140992,0.0,C,C,@1llIIr يحب تجميع الحريم ولا مالقى الي بخاطره ولا فلوسه كثيره على قولة المصاريه الي معاه قرش محيره يجيب حمام ويطيره ..🤣😂
2071,1117737385104691208,0.0,C,C,@saidrennane @kemalreda1 اخي عبد القادر هو كما تعلم صوفي وللصوفية  شطحات عديدة وهذه احدى شطحاتهم
2072,1154540412297719809,0.0,C,C,"#فجر_السعيد
الله يشفيها.
واتمنى من البنات خصوصاً الابتعاد عن عمليات التجميل ، الله خلقك كذا وارضي بخلقته لك."
2073,1126981674590449669,0.0,C,C,اليوم اغرب شي شفته ،، السعاودة شي غريب بالطيارة المضيفة تقول ابي اشوف البوردينق ويقول صايم مابي اكلم ويمشي يسحب عليها 🥰🥰🥰
2077,1154887454924660736,0.0,C,C,"ثلة منهم لا تعني شعب بأكلمه فمن سب وشتم لا يمثل من حمل حجرا او سلاحا بوجه العدو القضيه الفلسطينيه هي قضيه كل عربي قومي وكل مسلم وليس هناك أي سبب للتطبيع.
حسبي على من زرع الفتنة بين صفوف المسلمين.
السعوديه وفلسطين احترموا بعض وكونوا اخوان.
فلسطين قضيتنا كعالم إسلامي."
2079,1141829656829730818,1.0,H,GH,@x_qwp الله يلعنهم ويبيدهم حنا مصايبنا كلها من الذكور المسعورين
2080,1140024180584439808,1.0,O,O,@ascvbnmjh الحريم صاروا يتكلمون .. لابوك لابو من جابك يا الخنثى .. سواق الشيوخ ساقكم سوق سنه كامله مثل الحمير .. انهق انهق يا حمار
2081,1136953536850382849,0.0,C,C,@allahim الاسلاميين جزء لا يتجزء من المجتمع مثلهم مثل السلفيين والشيعة والليبراليين والشيوعيين وغيرهم بعضهم اقليات وأكثريات!! علينا ان نتعلم حق الآخرين في الوجود والتعبير عن آرائهم دون اضطهاد واستبداد لأي فصيل كان!!
2086,1160011698868277248,0.0,C,C,"الحين ليش لو شخص بدون سب الحضر يعتبر تمزيق للوحدة الوطنيه بس اذا حضري سب البدون عادي 🙂🙂

#الجويهل 
#البدون"
2090,1158801311435018241,0.0,C,C,"@Dhahi_Khalfan اليمنيين اصل العرب في طبعهم تعايشهم طبيتهم ارق قلوب اطيب شعب.شعب اليمن وهذا شي يدل على اصوله وعروبته لا ينادوا بتفكيك الدول العربيه ولا يرضوا بالتطبيع مع الصهاينه هولا هم اليمنيين
و الحوثيين حالة شاذه واصولهم مش من اليمن ونسبتهم ما تتعدى 30% وكل بلد عرب فيه شيعه ياحبشي واحسرتاه"
2092,1113588465109741568,1.0,H,EH,@amanie_geha هذا ما نراه فيكم يا عرب الشمال انتم حمير اليهود وكلاب المجوس وقرده تركيا
2096,1155318797932404736,0.0,C,C,"@LoveLiberty @_1101q كل مايتم سب الفلسطينيين وشتمهم
أعيد نفس التغريده
اهل الشام شعب مدحهم النبي الكريم
فلا ولم ولن يضرهم ان يشتمهم عمرو وزيد من الناس
نقطه انتهى

الله يحفظ اعراضهم وارواحهم وممتلكاتهم من كل سوء"
2097,1142153311300313088,0.0,C,C,"عزيزي
في الإيمان المسيحي
الله لا يسمح بالضيقة إلا ومعها المنفذ
أي تأتى المشكلة ومعها الحل. فلا توجد تجربة وهى حالكة الظلام، دون أية نافذة من نور
فليس هناك مجال لليأس.إن الحل موجود،وربما يحتاج إلى شيء من الوقت، يمنح صاحب التجربة فضيلة الصبر وانتظار الرب. يرى الحل بعين الإيمان قادم"
2098,1178065381975568385,1.0,H,EH,@alkhuzama_2010 @a_nakkach العلاقة أنك تيس من بهائم البدو، بول البعير شعار جنسك والغباء سيد عقولكم النخرة، أيامكم عدد.
2099,1135331721640103939,1.0,H,GH,الحريم   يدهنون  نفسهم  بزيت  الحيه  والعقرب  والضب  وزيت الصويا  وزيت الزيتون  وزيت السمك وزبدة  شيا  وزبدة الكاكاو   وتحط علي عيونها خيار وروب وبيض وليمون  وعسل  وبطاط  ... بالذمه هذي حرمه والا  ناشيونال جيوغرافيك  😬
2103,1150517552340230144,0.0,C,C,"نحن لا عرب و لا إفرقيين، نحن توانسة بربر أمازيغ !
#افريقيا_التخلف 🇹🇳🇹🇳"
2104,1153778347576647680,0.0,C,C,@JEJJtd3EHC7s9Tk @Eyaaaad ألافارقه اليوم في السعوديه أكثر من العرب السعوديين 🙂✌
2106,1127981839904276482,0.0,C,C,@TheMoroccanBall قرار ممتاز النصر لايناسبه الا المغاربه انسجام وروح
2108,1136340261645291520,0.0,C,C,#السودان_السعوديه_بلد_واحد الشعب السوداني من اطيب الشعوب ، شعب يحب العمل ، اساتذة في الجامعات السعوديه ، ولو تسال اي طالب او اي شخص تعامل مع سوداني راح يقول انهم شعب خلوق طيب لايمكن ان تجد منهم مضره لشخص
2109,1121475942260592640,1.0,H,RG,@Alsoufi16 ذيل الكلب انته ياصوفي ذنب كلب... مهما حاولنا نعدلك تضل اعوج
2112,1151640725475549184,0.0,C,C,@NasserIbnHamad ونعم الرجال  ربي يحفظكم
2113,1125494479643979778,0.0,C,C,"@Muwafig أحلم بتنافس كويتي عماني حول من يسبق بإصدار قانون يجرم "" شهادات "" #هلكوني"
2114,1171205338181378048,0.0,C,C,@News_Ejazah اللي يعرف وظيفة في المدينة تناسب النساء يدلني الله يسعدكم
2116,1150558963886374913,1.0,H,GH,@AJXmaHa يعني البنات فعلا بنات كلب كلهم نصابات ويبحثون عن مصالحهم للاسف صرنا ضحيه للكلاب النسويه
2117,1144685390785339392,0.0,C,C,الإناث يزرعن الورد في درب كُل أب.
2118,1151641099708096512,1.0,O,O,@alhasanitaleb اكبر اهانه ياجرذ هي اخراج القس الامريكي  رغم انفك وانف  خليفه الشواذ من امثالك  انت مجرد عاهره تحركها حفنه من الليرات التركيه السعوديه تفعل ماتريد ولن يستطيع احد ان يملي علينا طلباته تعودنا علي ان نكون بالصفوف الاماميه بينما انت لازلتم تنبحون وصل نباحك يا🐕
2119,1137489385719566336,1.0,H,RG,"@safa_tv يحرفون الكلم عن مواضعه ... ستظل 
الشيعة أخطر من اليهود ؛ المنهج واحد التحريف والقتل !
 قاتلهم الله أن يؤفكون ."
2120,1129861936907247616,0.0,C,C,"إذا ضاعت المرأة ضاع البيت وإذا ضاع البيت ضاع الأولاد وإذا ضاعت البيـوت ضاع المجتمـع
الشيخ صالح الفوزان حفظه الله"
2121,1168511737710166016,1.0,H,NH,@dalal_dd21 @Aiala76 حسبي الله ونعم الوكيل فيكم وفي السعوديين كلللللهم أوسخ شعب واقذر ناس الله ينتقم منكم
2123,1157787408789905409,0.0,C,C,"@ProbablyJude اللي رفع ضغطي ان هالشخص يقرب لي و طريقة الكلام اشبه بانها تطعن في كل البنات بالدنيا متناسية انها شملتني و شملت بناتها كذلك ؟؟؟ 
اتفهم ان القرار موب عاجبهم و يمكن يعارضونه بس سالفة انهم يدخلون في نيات جنس الإناث ككل هذي قذارة"
2124,1150654671033384960,1.0,H,EH,@ZebariPost @Qais_alkhazali يعني تعترفون ان الاكراد عبارة عن عصابات تعمل ضد الدولة وبالفعل انكم عصابات خارجة عن القانون وتستحقون السحق بالاقدام اعلم انكم متاثرين عندما تم سحقكم بالاقدام سنة ٢٠١٧
2125,1157628894549331968,1.0,H,EH,@ilililmn ييييع الذكور البدو القبائل اقبح بهايم على وجه الارض inside out 🤢
2127,1144388135368962050,0.0,C,C,"@ARABI_5555 وهذا اللي إنا فهمته من البداية
واستنكرت عليك التعميم
فأنت وضعت في رقبتك أن الفلسطينيين خونه وباعوا وطنهم"
2128,1141849851333894144,0.0,C,C,@Elgehral اخوانا الشيعه اهل شرف كذب من افتري عليهم
2130,1163540619303825409,1.0,H,GH,@asiaholc ومنه نستنتج أنه كل الرجال كلاب
2131,1113183830167490560,1.0,O,O,@oamaz7 قال وش دراك انها كذبه قال من كبرها 😂😂 كلامك مستهلك وانت كذلك اجلس على هالحال وانبح طول عمرك مثل كلب البدو اللي يطرد السيارات كل ماجاء موضوع انبح واطرد وراه وحصيلك فالاخير مثله تراب يملى وجهك
2132,1139378247798362117,1.0,O,O,"@gRtnXSBpueCahaV @12fahad13 @ASODIER_KSA كل اناء بمافيه ينضح 
انا محصل بهيمه وجالس اتسلا فيها 
اول مره اسمع شي اباضي اثنى عشريه كلامك يدل على جهلك 
شكله بول البعير بادي مفعوله فيك 😂😂😂😂
الله يعز السعودين عنك"
2133,1120442823474601984,0.0,C,C,@ajmubasher يوجد في  المغرب  رئيس الوزراء السابق  عبد الإله بنكران  كوميدي  المغاربة لم يشبعوا منه
2134,1161744058877960197,0.0,C,C,@Sasa02462941 @dkbukbZcSkVkr7w @rashidaljassar @_amani_90 اول شي يا عنصري الأفريقي والمستعرب كلهم بشر ويمكن افضل عند ربي منك وعيب ذا الكلام الي تقوله كله وهو قصده كان ان البدو متنقلين رحالة فهمت حبيبي ؟
2135,1140395653824229378,0.0,C,C,@uk91om1 @MIkIkJC0lixi0lg @y_y1996al @alhddar @Said12H لم ناخذ قصصنا نحن الشيعة من كتاب الف ليلة بل من صحاحكم وكتب التاريخ المعتبرة واصحابها سنة
2136,1128438871581167618,0.0,C,C,@BAHRAINDOCTOR مقارنة الوالدين بين الاولاد يخلق بينهم الحسد، والله تعالى يقول ومن شر حاسد اذا حسد، الحسود ممكن يسوي اي شي
